,Source,Destination,Class,Page_Rank_Src,Page_Rank_Dst,Shortest_Path,Followers_Src,Followees_Src,Followers_Dst,Followees_Dst,Int_Followers,Int_Followees,Mutual_Follow,Adar_Index
197,268668,23879,1,0.0011716689295712612,0.0028322808708411474,4,2,17,24,5,0,0,0,0.0
198,268668,11344,1,0.0011716689295712612,0.00133542294847318,5,2,17,15,2,0,0,0,0.0
199,268668,11986,1,0.0011716689295712612,0.0019069876854402091,5,2,17,13,0,0,0,0,0.0
200,268668,14152,1,0.0011716689295712612,0.0012874741188736978,3,2,17,14,5,0,1,0,0.8502741537276025
201,268668,13282,1,0.0011716689295712612,0.001640053875409304,4,2,17,17,3,0,0,0,0.0
202,268668,9431,1,0.0011716689295712612,0.002008029307932351,3,2,17,17,0,1,0,0,0.0
203,268668,50312,1,0.0011716689295712612,0.000790677094142718,6,2,17,8,5,0,0,0,0.0
204,268668,5797,1,0.0011716689295712612,0.0013331983611541136,2,2,17,15,1,0,0,0,0.0
205,268668,5644,1,0.0011716689295712612,0.001987090150588324,3,2,17,12,0,0,0,0,0.0
206,268668,18228,1,0.0011716689295712612,0.0014120364160996215,4,2,17,15,5,0,0,0,0.0
207,170371,1405,1,0.0003806435873865444,0.01965140300061108,4,1,5,89,0,0,0,0,0.0
208,10630,9255,1,0.000657713551531956,0.002182898923927915,5,3,4,24,0,0,0,0,0.0
209,149894,63819,1,0.0024533012540252927,0.0010850091569424535,4,6,14,10,4,0,0,0,0.0
210,149894,52639,1,0.0024533012540252927,0.0008095941627630676,3,6,14,4,6,0,0,1,0.0
211,149894,5812,1,0.0024533012540252927,0.0012343379728764333,3,6,14,18,4,0,0,0,0.0
212,149894,5814,1,0.0024533012540252927,0.0009878234918947388,4,6,14,16,2,0,0,0,0.0
213,149894,79991,1,0.0024533012540252927,0.0015680939283567717,3,6,14,13,4,0,0,0,0.0
214,149894,51409,1,0.0024533012540252927,0.0004060089942512182,6,6,14,4,1,0,0,0,0.0
215,149894,188102,1,0.0024533012540252927,0.0018180598028862893,4,6,14,8,0,0,0,0,0.0
216,149894,14152,1,0.0024533012540252927,0.0012874741188736978,3,6,14,14,5,0,0,0,0.0
217,149894,76585,1,0.0024533012540252927,0.0008028685881296765,4,6,14,5,11,0,1,0,0.7966397701969122
218,149894,18128,1,0.0024533012540252927,0.0018815043477680507,3,6,14,19,5,0,0,0,0.0
219,149894,14044,1,0.0024533012540252927,0.0016799241779970981,2,6,14,18,2,0,0,0,0.0
220,149894,11073,1,0.0024533012540252927,0.001970700421741859,3,6,14,16,4,0,0,0,0.0
221,149894,12991,1,0.0024533012540252927,0.001668576643980067,4,6,14,15,0,0,0,0,0.0
222,258440,5024,1,0.001835046010116417,0.0013623788475755148,8,6,2,9,0,0,0,0,0.0
223,258440,1405,1,0.001835046010116417,0.01965140300061108,3,6,2,89,0,0,0,0,0.0
224,252297,11336,1,0.0009672095489143288,0.002143107495255423,5,3,11,12,3,0,0,0,0.0
225,252297,18222,1,0.0009672095489143288,0.000802283308072482,5,3,11,11,3,0,0,0,0.0
226,252297,11344,1,0.0009672095489143288,0.00133542294847318,5,3,11,15,2,0,0,0,0.0
227,252297,11986,1,0.0009672095489143288,0.0019069876854402091,5,3,11,13,0,0,0,0,0.0
228,252297,6781,1,0.0009672095489143288,0.0005995218038361807,4,3,11,5,3,0,0,0,0.0
229,252297,21912,1,0.0009672095489143288,0.001981584176743899,4,3,11,20,2,0,0,0,0.0
230,252297,29484,1,0.0009672095489143288,0.0014783962380910875,5,3,11,8,2,0,0,0,0.0
231,252297,9255,1,0.0009672095489143288,0.002182898923927915,3,3,11,24,0,0,0,0,0.0
232,252297,168,1,0.0009672095489143288,0.001276135188759438,3,3,11,12,3,0,0,0,0.0
233,252297,11565,1,0.0009672095489143288,0.0008978482739110563,3,3,11,11,4,0,0,0,0.0
234,29068,11506,1,0.0008796129016357514,0.0028969695031909864,4,3,19,19,4,0,0,0,0.0
235,29068,5812,1,0.0008796129016357514,0.0012343379728764333,3,3,19,18,4,0,0,0,0.0
236,29068,5814,1,0.0008796129016357514,0.0009878234918947388,3,3,19,16,2,0,0,0,0.0
237,29068,8837,1,0.0008796129016357514,0.0013274913692169525,4,3,19,21,0,0,0,0,0.0
238,29068,5797,1,0.0008796129016357514,0.0013331983611541136,4,3,19,15,1,0,0,0,0.0
239,29068,14705,1,0.0008796129016357514,0.0029321980530430856,4,3,19,27,2,0,0,0,0.0
240,29068,24796,1,0.0008796129016357514,0.0019337079388706726,4,3,19,7,0,0,0,0,0.0
241,29068,8590,1,0.0008796129016357514,0.0017594104308307627,4,3,19,19,2,0,0,0,0.0
242,29068,12991,1,0.0008796129016357514,0.001668576643980067,3,3,19,15,0,0,0,0,0.0
243,29068,11344,1,0.0008796129016357514,0.00133542294847318,3,3,19,15,2,0,0,0,0.0
244,29068,11864,1,0.0008796129016357514,0.0021351667940215833,3,3,19,18,7,0,0,0,0.0
245,29068,18222,1,0.0008796129016357514,0.000802283308072482,3,3,19,11,3,0,0,0,0.0
246,29068,20671,1,0.0008796129016357514,0.00232784805596744,3,3,19,12,2,0,0,0,0.0
