,Source,Destination,Class,Page_Rank_Src,Page_Rank_Dst,Shortest_Path,Followers_Src,Followees_Src,Followers_Dst,Followees_Dst,Int_Followers,Int_Followees
2488,186269,108799,0,0.0006608518654979266,0.0018972183178568118,-1,2,0,1,0,0,0
2489,431876,186024,0,0.0013222887034459222,0.0015989489491506483,-1,1,0,1,0,0,0
2490,63028,186291,0,0.000645809217326996,0.001372080373592264,11,2,1,3,0,0,0
2491,186091,140082,0,0.0029821777241442688,0.0015713585584073689,8,1,4,1,2,0,0
2492,90892,62947,0,0.000596323878311804,0.0005181080019033364,-1,3,3,3,0,0,0
2493,186303,63179,0,0.002651968638691464,0.0018835021145612938,-1,4,0,2,0,1,0
2494,63210,186120,0,0.0003031860411992345,0.0007319075237327301,3,0,2,3,0,0,0
2495,186165,47106,0,0.0002989231973143375,0.0007368644475559093,-1,0,0,0,0,0,0
2496,37503,431749,0,0.0005699917730419598,0.0003955116271747244,-1,0,4,1,3,0,0
2497,186179,152298,0,0.0002989231973143375,0.0011136400397383074,-1,0,1,4,1,0,0
2498,431830,186035,0,0.0019948170776658697,0.002052327901485258,-1,2,0,2,0,0,0
2499,186327,431791,0,0.0005566567837431484,0.006805012211516038,-1,1,0,3,0,0,0
2500,62804,99112,0,0.0005797972706533601,0.002178363422956255,-1,2,0,2,0,0,0
2501,152255,98847,0,0.00030239598078987164,0.0006392020382345457,-1,0,0,2,0,0,0
2502,431911,80998,0,0.0025179399647112075,0.0023507756297752275,-1,2,0,8,0,1,0
2503,62960,186292,0,0.0019029333913983004,0.0013747146998810314,-1,3,0,2,0,0,0
2504,63173,63192,0,0.0008810084763902625,0.0008400286694851551,-1,3,0,1,0,1,0
2505,152371,63230,0,0.002040030442989634,0.0014694888369523893,-1,1,0,3,0,0,0
2506,431786,152305,0,0.00029860043752437057,0.0007001777241088202,-1,0,0,2,1,0,0
2507,62800,108812,0,0.0005961924095237627,0.0005535876349487558,-1,1,0,1,0,0,0
2508,63054,98853,0,0.0007977977938736019,0.0019579739255355536,2,7,263,4,0,1,0
2509,152375,186220,0,0.006266308703314878,0.0057159716334156075,-1,2,0,1,0,0,0
2510,186351,99023,0,0.0015165398156447767,0.0017230272784102638,-1,1,0,4,0,1,0
2511,62902,431873,0,0.0003878876407296764,0.0013171014021961642,-1,0,2,1,0,0,0
2512,431775,62788,0,0.00048375195687218043,0.0004402780579908925,-1,1,0,1,0,0,0
2513,63210,186339,0,0.0003031860411992345,0.001260551464418165,3,0,2,2,0,0,0
2514,431764,431888,0,0.0009312590600899029,0.0018179751203726776,-1,3,0,1,0,1,0
2515,99070,152294,0,0.0014468600044075918,0.0026398080267752474,-1,3,1,2,2,0,0
2516,152386,63102,0,0.002585168931636416,0.004063300597666524,-1,1,0,3,3,1,0
2517,63096,46982,0,0.000490644880805512,0.0007538882402245283,-1,2,0,0,0,0,0
2518,62825,108852,0,0.0007902708927516012,0.0012625584208790436,-1,3,0,3,0,0,0
2519,63211,431751,0,0.0006960197279852597,0.0012413848976740715,-1,2,0,1,0,0,0
2520,431909,62931,0,0.0007284646084537575,0.0017009869899380346,-1,1,0,1,0,0,0
2521,186318,63065,0,0.0005147944715760133,0.0018960416053904736,-1,2,0,2,0,0,0
2522,431781,62796,0,0.0011373297964257076,0.0009039247803101233,-1,2,0,2,0,0,0
2523,108832,186348,0,0.0013009479320584508,0.0019563825497620722,-1,1,0,1,0,0,0
2524,431758,186206,0,0.00036205767406115725,0.0004528095316851786,-1,1,0,1,0,0,0
2525,63223,63172,0,0.0003054933614577022,0.003957319362236182,-1,2,0,2,0,1,0
2526,62920,431791,0,0.0011430242240809269,0.006805012211516038,-1,3,0,3,0,1,0
2527,431786,431816,0,0.00029860043752437057,0.00048012127589043996,-1,0,0,2,0,0,0
2528,75747,63054,0,0.0009894474885110186,0.0007977977938736019,5,1,3,7,263,0,0
2529,152389,63114,0,0.0004594052853667613,0.0012082408009599604,8,3,3,5,1,1,0
2530,186165,63113,0,0.0002989231973143375,0.003135092048640878,-1,0,0,5,0,0,0
2531,108827,186157,0,0.001033387648946539,0.0005918055596500541,8,4,3,2,0,0,0
2532,63098,63250,0,0.0003662218867012838,0.002433622757298661,-1,0,0,4,1,0,0
2533,108799,152334,0,0.0018972183178568118,0.004230710193258687,-1,1,0,1,0,0,0
2534,99057,62868,0,0.002185656482026996,0.0009216433270389367,-1,1,1,1,0,0,0
2535,186234,62836,0,0.0012156282405827424,0.0019308225122561626,-1,1,0,1,2,0,0
2536,193990,99036,0,0.002076227613227035,0.0019281011945697917,7,1,2,4,0,0,0
2537,63110,63164,0,0.00034443566196242284,0.0010196901970630045,8,4,1,2,0,1,0
2538,108774,431911,0,0.0006496905097427127,0.0025179399647112075,14,2,2,2,0,0,0
2539,186057,222209,0,0.002463446914207474,0.002125351623381973,6,2,2,1,0,0,0
2540,98847,98990,0,0.0006392020382345457,0.001652231071308469,-1,2,0,2,1,1,0
2541,62872,14988,0,0.0018749039086001997,0.002167044986015097,-1,1,0,5,0,1,0
2542,186213,99087,0,0.000840459179441298,0.0007328997224965875,7,1,2,2,0,0,0
2543,108872,152294,0,0.000501174969346522,0.0026398080267752474,-1,3,0,2,2,1,0
2544,431885,186065,0,0.0010909643366626453,0.001488595324238603,7,1,1,4,2,1,0
2545,63123,186046,0,0.000645300971230386,0.00098707411122948,-1,4,0,2,0,1,0
2546,186334,98898,0,0.001218364548857409,0.000672425163539992,-1,2,1,2,1,0,0
2547,63077,99014,0,0.00030667193529981633,0.00039218293814036333,7,2,3,2,0,0,0
2548,99074,186257,0,0.0017594119440487812,0.0007975069721900382,-1,4,1,1,3,0,0
2549,186091,186080,0,0.0029821777241442688,0.0011991755244021537,5,1,4,5,0,1,0
2550,62904,63225,0,0.00059013001410195,0.0004670994954712675,5,3,4,5,1,1,0
2551,63061,12834,0,0.0004468038996109966,0.0015435319050067153,-1,2,0,0,4,0,0
2552,62909,431908,0,0.0003221306145649956,0.0006127384981553682,8,5,5,4,0,1,0
2553,62852,63017,0,0.0005399095806714688,0.0011901044858096742,-1,1,0,3,0,1,0
2554,63196,186168,0,0.0011044224131466402,0.0007551529244989527,-1,5,2,2,1,1,0
2555,152301,63172,0,0.0015314705243884247,0.003957319362236182,-1,1,0,2,0,0,0
2556,98982,431726,0,0.0005749874411673117,0.00101740519434827,-1,1,0,1,0,0,0
2557,186341,431835,0,0.0002989231973143375,0.000512168830269218,-1,0,1,0,0,0,0
2558,37448,431783,0,0.0008795441810605454,0.001322257347302858,4,0,5,2,1,0,0
2559,186065,90854,0,0.001488595324238603,0.0015601882561074283,6,4,2,3,0,0,0
2560,193990,186045,0,0.002076227613227035,0.0010258359261150832,-1,1,2,2,0,0,0
2561,62969,62960,0,0.00031325802566020493,0.0019029333913983004,-1,4,0,3,0,2,0
2562,186134,99066,0,0.0016929156839948162,0.0009258550355210817,-1,1,1,4,0,0,0
2563,62936,63002,0,0.0013324945249205407,0.002974925709429542,-1,4,1,1,1,1,0
2564,62912,99076,0,0.0010919220318638412,0.003198083178572359,-1,2,0,2,0,0,0
2565,186222,108854,0,0.0002989231973143375,0.0014797173576650477,7,0,5,2,0,0,0
2566,63059,98894,0,0.0007262647499467997,0.0007649089474187261,-1,3,0,2,1,0,0
2567,98826,63073,0,0.000953139832424459,0.0005166157439799391,6,2,4,4,120,1,0
2568,108801,63111,0,0.00042510500327502945,0.001922985942497787,-1,1,1,1,0,0,0
2569,152308,431783,0,0.002057758880777637,0.001322257347302858,-1,3,1,2,1,0,0
2570,99087,43937,0,0.0007328997224965875,0.001898108387416164,-1,2,0,1,1,0,0
2571,63033,62869,0,0.001810340841326875,0.0018936780747987622,-1,1,0,2,1,1,0
2572,186348,186140,0,0.0019563825497620722,0.0012407284919229962,-1,1,0,1,1,1,0
2573,62891,186147,0,0.001126811696667945,0.001017804429395392,7,2,1,2,0,0,0
2574,186243,186197,0,0.0017238410121048669,0.0007857335714258661,6,2,2,2,2,1,0
2575,186203,140082,0,0.00036436499431962495,0.0015713585584073689,-1,2,0,1,2,0,0
2576,186297,152389,0,0.0005458142382050526,0.0004594052853667613,-1,2,1,3,3,1,0
2577,431705,63242,0,0.000538487113864504,0.00045578519519817105,8,2,3,2,0,0,0
2578,186264,63182,0,0.001020822640143018,0.0012159417018076963,-1,2,0,5,0,1,0
2579,431869,63180,0,0.0004609222021886933,0.0014910110307384458,-1,1,0,4,0,1,0
2580,17472,62782,0,0.0009048319698677148,0.00074896732393375,-1,2,1,1,0,0,0
2581,152399,186323,0,0.00030239598078987164,0.0009480076494072674,-1,0,0,5,0,0,0
2582,152361,63047,0,0.0033137515178857865,0.0034973002149109524,-1,5,1,4,0,0,0
2583,66402,186295,0,0.0003813174765863117,0.0008684147219146666,-1,0,1,1,0,0,0
2584,98820,186236,0,0.00032700834844576665,0.0009844091096521221,-1,0,0,1,0,0,0
2585,62918,108788,0,0.0007775793636219481,0.0009759797397923653,-1,2,0,2,0,0,0
2586,62849,431840,0,0.0019344774457951738,0.0015389713719078353,-1,2,0,4,0,0,0
2587,98945,63124,0,0.0006133172872590826,0.0008235843132697227,-1,2,0,1,0,0,0
2588,186338,263501,0,0.0006729136411766014,0.0009466170024901143,7,2,2,2,3,0,0
2589,62932,63204,0,0.0009237506622033968,0.0018175425847170518,-1,1,0,2,0,1,0
2590,431867,62355,0,0.0007733299115593325,0.000896835218524788,-1,2,0,0,1,0,0
2591,152323,186202,0,0.0008516988987648216,0.0007176492550591592,6,1,2,2,1,0,0
2592,186338,63129,0,0.0006729136411766014,0.0005417695567605895,-1,2,2,4,1,1,0
2593,99014,431850,0,0.00039218293814036333,0.0007788598089252985,-1,2,0,1,0,0,0
2594,34767,63263,0,0.0004969061628992775,0.000642515171368998,4,0,4,3,1,0,0
2595,186270,186295,0,0.0016289425216148045,0.0008684147219146666,-1,3,1,1,0,1,0
2596,62924,62945,0,0.0013549292611706994,0.0008958822355553499,-1,6,0,4,0,2,0
2597,186218,431866,0,0.0004974618942314042,0.0006662556398969802,-1,1,0,1,1,0,0
2598,431918,63102,0,0.0010517256717100271,0.004063300597666524,-1,1,0,3,3,0,0
2599,186347,99102,0,0.0010249417501877424,0.001016395900335443,6,1,1,2,2,0,0
2600,14988,431815,0,0.002167044986015097,0.002449154716159042,-1,5,0,3,1,0,0
2601,62798,98993,0,0.0008851522643569263,0.0019385149234637461,-1,3,0,3,2,0,0
2602,108855,152360,0,0.001980904088140839,0.0020764744777832913,-1,3,0,3,0,1,0
2603,62833,146650,0,0.0003031860411992345,0.0007766330848738697,7,0,2,3,42,0,0
2604,63090,186351,0,0.00034284451042371504,0.0015165398156447767,-1,4,0,1,0,0,0
2605,431795,63023,0,0.0007810588752210268,0.0018324697052980604,-1,1,0,4,0,1,0
2606,62810,108864,0,0.0009682747304412217,0.0012253810857663712,-1,1,0,2,0,0,0
2607,62909,152311,0,0.0003221306145649956,0.0009614644125517538,7,5,5,3,0,2,0
2608,431729,98985,0,0.0005840253470750971,0.0009128444320027327,-1,1,0,1,0,0,0
2609,431804,152387,0,0.000558825548705406,0.0005444191608213153,10,3,3,2,0,0,0
2610,108875,152400,0,0.001480908290258137,0.000931872620456333,-1,2,1,1,3,0,0
2611,152322,186103,0,0.00030239598078987164,0.00042745021236696766,-1,0,0,0,0,0,0
2612,98972,108819,0,0.0015887292068896993,0.0012087835798918584,8,1,2,3,2,0,0
2613,99047,62864,0,0.0003324788030148493,0.0010143260167378811,-1,3,2,2,3,0,0
2614,62980,62784,0,0.002257457253164875,0.0010142934418724717,13,1,3,2,0,1,0
2615,42959,431832,0,0.0005012193069414953,0.0015796737516811123,4,0,2,2,0,0,0
2616,226372,63079,0,0.00047693145872462577,0.0010552488530880194,6,0,3,3,0,0,0
2617,11929,90892,0,0.0016763278545367899,0.000596323878311804,3,0,5,3,3,0,0
2618,63222,186214,0,0.0004356959466373888,0.0005389531063063736,-1,3,0,1,0,1,0
2619,98827,186249,0,0.0011714006887337967,0.0005481080718868042,7,5,4,2,1,0,0
2620,108770,98927,0,0.00043030427278005707,0.0014015816297718313,-1,3,0,4,0,0,0
2621,98826,186088,0,0.000953139832424459,0.0005014957507217506,4,2,4,2,1,0,0
2622,152346,63033,0,0.000964150930517231,0.001810340841326875,-1,2,0,1,0,0,0
2623,152344,863,0,0.0006958261382931119,0.0008423785600104401,8,1,4,1,0,0,0
2624,431832,63050,0,0.0015796737516811123,0.0009767897498784127,-1,2,0,2,0,1,0
2625,431755,63102,0,0.00029860043752437057,0.004063300597666524,10,0,2,3,3,0,0
2626,431882,99073,0,0.0007919908081015891,0.0006638244113527723,-1,1,0,1,3,0,0
2627,63234,62934,0,0.00047560192372807654,0.0009502787346222352,-1,2,0,6,0,2,0
2628,63073,63234,0,0.0005166157439799391,0.00047560192372807654,3,4,120,2,0,1,0
2629,186258,63114,0,0.0004709110633107862,0.0012082408009599604,-1,3,1,5,1,2,0
2630,19240,98840,0,0.0010665671266501516,0.0006287000686475249,-1,7,0,1,0,0,0
2631,431921,431738,0,0.00029860043752437057,0.00036205767406115725,-1,0,0,1,4,0,0
2632,431859,186225,0,0.00029860043752437057,0.0010014455615449122,-1,0,1,1,0,0,0
2633,186061,63217,0,0.0002989231973143375,0.0003878876407296764,-1,0,0,0,0,0,0
2634,62902,186214,0,0.0003878876407296764,0.0005389531063063736,-1,0,2,1,0,0,0
2635,99051,108821,0,0.00033627434628035033,0.001201432063130658,-1,3,0,3,0,1,0
2636,62891,186243,0,0.001126811696667945,0.0017238410121048669,-1,2,1,2,2,0,0
2637,431859,98945,0,0.00029860043752437057,0.0006133172872590826,-1,0,1,2,0,0,0
2638,63212,98961,0,0.0004678994719589385,0.0004596290009363334,-1,2,0,1,0,0,0
2639,431886,63035,0,0.0011596145016935864,0.0014118286191441272,4,2,4,7,0,1,0
2640,98913,75747,0,0.00032700834844576665,0.0009894474885110186,-1,0,1,1,3,0,0
2641,186065,186057,0,0.001488595324238603,0.002463446914207474,4,4,2,2,2,1,0
2642,63157,431781,0,0.000857284012222524,0.0011373297964257076,11,4,2,2,0,0,0
2643,63095,152334,0,0.004975594409070798,0.004230710193258687,-1,5,0,1,0,0,0
2644,62894,98842,0,0.000991307808659529,0.000636961103110834,-1,2,2,2,0,0,0
2645,99091,108848,0,0.0004578426837568646,0.0007064535265543098,-1,2,0,1,0,0,0
2646,431866,62954,0,0.0006662556398969802,0.0006533372429558216,-1,1,1,3,1,0,0
2647,63008,108862,0,0.000656620510326846,0.00043964281849944017,-1,2,1,1,0,0,0
2648,152322,73363,0,0.00030239598078987164,0.0004251428921084999,-1,0,0,0,2,0,0
2649,63048,108776,0,0.002365201551323039,0.0023045100718956843,-1,3,0,2,0,0,0
2650,72712,98999,0,0.0013581206169609838,0.0007119586228151783,-1,1,0,1,0,0,0
2651,62776,13414,0,0.0003031860411992345,0.000971392113499033,7,0,2,3,0,0,0
2652,186276,431760,0,0.0011274492284140617,0.0017104147922843709,9,1,3,5,0,0,0
2653,98820,62890,0,0.00032700834844576665,0.0025078570562146185,-1,0,0,1,0,0,0
2654,186136,8808,0,0.0004240433153823201,0.00047120889456653877,-1,2,0,1,1,0,0
2655,63068,62996,0,0.0003031860411992345,0.0009333864728607716,-1,0,0,5,0,0,0
2656,63096,83628,0,0.000490644880805512,0.0009090070249054109,-1,2,0,0,1,0,0
2657,186136,63256,0,0.0004240433153823201,0.0003932911124446705,-1,2,0,1,0,0,0
2658,186205,152396,0,0.0002989231973143375,0.0004375262567219529,-1,0,1,1,0,0,0
2659,63108,52197,0,0.0004241763753321326,0.0004804173528252076,6,4,1,2,1,0,0
2660,63217,186140,0,0.0003878876407296764,0.0012407284919229962,-1,0,0,1,1,0,0
2661,431783,98960,0,0.001322257347302858,0.0021605468340211253,-1,2,1,1,2,0,0
2662,186195,63205,0,0.0004937740987968069,0.0008037096543830266,-1,1,0,2,0,0,0
2663,235393,99054,0,0.0013902916952027763,0.0009146959540555744,-1,0,1,4,0,0,0
2664,233178,108842,0,0.00029661587705586974,0.0003841495651591839,-1,0,1,0,0,0,0
2665,34767,186291,0,0.0004969061628992775,0.001372080373592264,4,0,4,3,0,0,0
2666,98826,431886,0,0.000953139832424459,0.0011596145016935864,3,2,4,2,4,1,0
2667,80516,63208,0,0.0005295355172162063,0.0007224372339867788,4,0,3,4,0,0,0
2668,108862,98964,0,0.00043964281849944017,0.0017657545612307568,-1,1,0,3,0,0,0
2669,158756,62953,0,0.0007765220125499198,0.002222421333158102,-1,0,2,2,0,0,0
2670,62940,63175,0,0.00033126720125123134,0.0003970563983104917,-1,4,1,1,0,1,0
2671,98944,207699,0,0.002367424171673401,0.002991641240885022,-1,1,0,1,1,0,0
2672,63145,431840,0,0.0016028559489168464,0.0015389713719078353,6,3,4,4,0,1,0
2673,51867,50732,0,0.0011604017565603026,0.001980654469989599,-1,2,3,2,2,0,0
2674,63223,431770,0,0.0003054933614577022,0.0006825527376216663,-1,2,0,1,0,0,0
2675,62973,186106,0,0.0004229535686168059,0.0007192655432177884,-1,2,0,2,1,0,0
2676,98962,108815,0,0.00033477301264826933,0.0005509065654191231,-1,3,0,1,0,0,0
2677,99060,217708,0,0.0005541583864301139,0.0007094131780815208,-1,2,0,0,3,0,0
2678,186303,99112,0,0.002651968638691464,0.002178363422956255,-1,4,0,2,0,0,0
2679,152315,62953,0,0.0032284040889624063,0.002222421333158102,-1,4,0,2,0,0,0
2680,62979,186327,0,0.0003031860411992345,0.0005566567837431484,-1,0,0,1,0,0,0
2681,62842,152371,0,0.0008115588171915473,0.002040030442989634,-1,2,0,1,0,0,0
2682,63115,186334,0,0.002906122659021504,0.001218364548857409,4,3,4,2,1,0,0
2683,57813,152396,0,0.00029661587705586974,0.0004375262567219529,-1,0,2,1,0,0,0
2684,63180,99106,0,0.0014910110307384458,0.002207175476567958,-1,4,0,3,0,0,0
2685,99119,431792,0,0.0004284104907423939,0.0008259599159528542,-1,4,0,3,0,1,0
2686,13414,60820,0,0.000971392113499033,0.0011366781183292304,-1,3,0,1,4,0,0
2687,62946,431835,0,0.0003031860411992345,0.000512168830269218,-1,0,0,0,0,0,0
2688,99073,431815,0,0.0006638244113527723,0.002449154716159042,6,1,3,3,1,0,0
2689,63095,62967,0,0.004975594409070798,0.0026429595104480283,-1,5,0,1,0,1,0
2690,62920,431872,0,0.0011430242240809269,0.0012065006892593713,-1,3,0,1,0,1,0
2691,99119,186159,0,0.0004284104907423939,0.0009547586785880859,-1,4,0,1,0,1,0
2692,62978,98869,0,0.0009184405435769542,0.000717534714973324,-1,2,0,1,0,0,0
2693,207699,90859,0,0.002991641240885022,0.0011559369987735374,-1,1,1,2,0,0,0
2694,186152,186024,0,0.0002989231973143375,0.0015989489491506483,-1,0,0,1,0,0,0
2695,63090,63008,0,0.00034284451042371504,0.000656620510326846,-1,4,0,2,1,1,0
2696,63011,431888,0,0.00030865649576831717,0.0018179751203726776,-1,3,0,1,0,1,0
2697,62844,186350,0,0.0003031860411992345,0.0004912472270655296,-1,0,0,2,0,0,0
2698,63123,431759,0,0.000645300971230386,0.001758711311513351,-1,4,0,2,0,1,0
2699,431908,186334,0,0.0006127384981553682,0.001218364548857409,-1,4,0,2,1,0,0
2700,62909,98959,0,0.0003221306145649956,0.0003817753277787772,9,5,5,2,0,0,0
2701,99074,71200,0,0.0017594119440487812,0.0007951996519315703,-1,4,1,0,1,0,0
2702,63211,431881,0,0.0006960197279852597,0.0004464643162803254,-1,2,0,1,0,0,0
2703,186202,186204,0,0.0007176492550591592,0.0014549448718885981,2,2,1,2,0,1,0
2704,62973,90861,0,0.0004229535686168059,0.001643852875937649,-1,2,0,3,0,0,0
2705,108799,90856,0,0.0018972183178568118,0.0011225580199177622,-1,1,0,4,0,1,0
2706,63255,194549,0,0.0004208372572309265,0.0003860527686578737,-1,2,3,0,1,0,0
2707,62856,217299,0,0.001320664408855989,0.0016771946779894505,-1,2,0,0,3,0,0
2708,63121,99023,0,0.002249515528912954,0.0017230272784102638,-1,6,1,4,0,2,0
2709,63028,152385,0,0.000645809217326996,0.0013905424633447994,-1,2,1,2,0,0,0
2710,431804,63007,0,0.000558825548705406,0.0006653387868584422,8,3,3,4,0,0,0
2711,63217,170834,0,0.0003878876407296764,0.0012598568646127342,-1,0,0,0,0,0,0
2712,186157,99087,0,0.0005918055596500541,0.0007328997224965875,-1,2,0,2,0,0,0
2713,186333,42959,0,0.0007218186807247721,0.0005012193069414953,-1,2,2,0,2,0,0
2714,186045,431886,0,0.0010258359261150832,0.0011596145016935864,-1,2,0,2,4,0,0
2715,152253,431870,0,0.0014294247642011218,0.002183922437183377,-1,2,0,1,0,1,0
2716,63047,63095,0,0.0034973002149109524,0.004975594409070798,-1,4,0,5,0,1,0
2717,63182,152276,0,0.0012159417018076963,0.0016416826039333796,-1,5,0,3,0,1,0
2718,186045,167,0,0.0010258359261150832,0.000670797824047858,-1,2,0,1,3,0,0
2719,63161,431872,0,0.00044908669228446534,0.0012065006892593713,-1,3,0,1,0,1,0
2720,186137,36298,0,0.00045152235131327404,0.0006804627923750321,-1,2,0,0,3,0,0
2721,104094,66731,0,0.0005891701301149784,0.0005470360922858354,-1,0,1,0,2,0,0
2722,63169,99053,0,0.0003208932787143597,0.0007059060825050254,-1,3,0,3,0,0,0
2723,63030,152287,0,0.0009740179465721056,0.0007188145830713444,2,2,2,3,4,0,0
2724,63113,431858,0,0.003135092048640878,0.0021363409591909754,-1,5,0,2,0,1,0
2725,282709,63191,0,0.0009052047084446547,0.00043574259384862027,5,0,5,4,1,0,0
2726,99054,62856,0,0.0009146959540555744,0.001320664408855989,-1,4,0,2,0,0,0
2727,152344,431732,0,0.0006958261382931119,0.0007131772118205537,6,1,4,2,0,0,0
2728,99057,80998,0,0.002185656482026996,0.0023507756297752275,-1,1,1,8,0,0,0
2729,152387,282709,0,0.0005444191608213153,0.0009052047084446547,-1,2,0,0,5,0,0
2730,186057,63137,0,0.002463446914207474,0.002274656634155536,7,2,2,2,0,0,0
2731,152330,62972,0,0.0011893148491069654,0.001322565716886689,-1,3,0,3,0,2,0
2732,63165,152362,0,0.0014209270093980492,0.0021766811142236576,-1,2,0,2,1,0,0
2733,431834,108864,0,0.0007469476830339957,0.0012253810857663712,-1,1,0,2,0,0,0
2734,186257,152349,0,0.0007975069721900382,0.0016515591159455515,9,1,3,3,0,0,0
2735,431804,99074,0,0.000558825548705406,0.0017594119440487812,8,3,3,4,1,0,0
2736,63216,186339,0,0.0007593006487224389,0.001260551464418165,-1,3,0,2,0,0,0
2737,63211,63148,0,0.0006960197279852597,0.001577784738762943,-1,2,0,2,0,2,0
2738,186188,431830,0,0.0012694025656566608,0.0019948170776658697,-1,3,0,2,0,1,0
2739,186065,62959,0,0.001488595324238603,0.0007415443435005043,-1,4,2,4,1,1,0
2740,186233,312589,0,0.0003009077577828383,0.0020577697049802713,-1,2,0,0,0,0,0
2741,108814,63067,0,0.0009319547780122185,0.0015386545572516127,-1,3,0,6,0,1,0
2742,63130,431726,0,0.001669653591448418,0.00101740519434827,-1,3,0,1,0,0,0
2743,152315,186023,0,0.0032284040889624063,0.0015672264789270132,-1,4,0,1,0,0,0
2744,62823,98830,0,0.00033182310635799123,0.0011217957135164947,-1,2,0,3,0,0,0
2745,62899,99059,0,0.0011533929111719032,0.0012569226361162206,-1,1,0,3,4,0,0
2746,63173,62882,0,0.0008810084763902625,0.0008488189452741841,-1,3,0,2,0,1,0
2747,98930,186078,0,0.0007411148565217318,0.0006136358922294633,-1,2,0,1,2,0,0
2748,186136,152385,0,0.0004240433153823201,0.0013905424633447994,-1,2,0,2,0,0,0
2749,108827,63250,0,0.001033387648946539,0.002433622757298661,7,4,3,4,1,1,0
2750,99008,56717,0,0.00032700834844576665,0.0013407342261033584,-1,0,0,0,0,0,0
2751,186045,152330,0,0.0010258359261150832,0.0011893148491069654,-1,2,0,3,0,1,0
2752,186022,63064,0,0.0005080911093850525,0.001002054030458642,3,1,4,5,0,0,0
2753,63065,90854,0,0.0018960416053904736,0.0015601882561074283,-1,2,0,3,0,0,0
2754,431791,63012,0,0.006805012211516038,0.006093828382513898,-1,3,0,1,0,0,0
2755,63135,431894,0,0.0010112913024065604,0.0018359913882596108,7,2,2,2,4,0,0
2756,186195,63126,0,0.0004937740987968069,0.0006659959940666616,-1,1,0,2,1,0,0
2757,431804,186287,0,0.000558825548705406,0.0004177033725328299,-1,3,3,1,1,0,0
2758,63185,431808,0,0.00062002383153647,0.0006486187761933567,-1,2,0,2,0,0,0
2759,431840,63121,0,0.0015389713719078353,0.002249515528912954,-1,4,0,6,1,1,0
2760,99088,431924,0,0.00034273102549239095,0.0023595975646651963,-1,2,1,2,0,0,0
2761,98969,99067,0,0.0008545099784420813,0.0009995932221071938,-1,1,1,3,4,1,0
2762,63085,431871,0,0.0011113900571141724,0.0006816677533128548,-1,4,0,1,0,0,0
2763,90885,152308,0,0.0006006420294845678,0.002057758880777637,-1,5,1,3,1,1,0
2764,94615,62896,0,0.0007079681171043837,0.002603166070811587,-1,1,0,2,0,0,0
2765,186302,431814,0,0.0002989231973143375,0.00194955161370357,6,0,2,2,0,0,0
2766,217807,98825,0,0.000523765915040217,0.00042034071783746173,-1,0,2,3,0,0,0
2767,62869,186146,0,0.0018936780747987622,0.0008985161611223254,-1,2,1,2,1,0,0
2768,99071,108814,0,0.00041604883711049315,0.0009319547780122185,-1,2,0,3,0,0,0
2769,186078,98920,0,0.0006136358922294633,0.002979380031419738,3,1,2,4,2,0,0
2770,63080,186221,0,0.00031404319057252604,0.00043240461330676784,-1,3,0,1,0,0,0
2771,186297,152321,0,0.0005458142382050526,0.0007326656046044867,-1,2,1,3,2,0,0
2772,62926,62920,0,0.0003722015809654914,0.0011430242240809269,-1,3,0,3,0,1,0
2773,186091,152379,0,0.0029821777241442688,0.0009377685656259045,6,1,4,3,1,1,0
2774,72712,98954,0,0.0013581206169609838,0.0008797924793510874,-1,1,0,2,0,0,0
2775,62904,72712,0,0.00059013001410195,0.0013581206169609838,7,3,4,1,0,0,0
2776,431831,99048,0,0.00029860043752437057,0.0008122474060280836,-1,0,0,1,0,0,0
2777,63240,431745,0,0.0024572580392904987,0.0023890621960296135,-1,2,0,1,0,0,0
2778,90833,62883,0,0.00030779578621912813,0.000368598161201341,-1,2,2,1,1,0,0
2779,186178,63121,0,0.0006072432487371766,0.002249515528912954,8,2,2,6,1,1,0
2780,98855,20043,0,0.0012431120143159254,0.002598123205297245,-1,1,0,6,0,0,0
2781,63076,186158,0,0.0012752396892506915,0.0013833073153082004,-1,1,0,1,0,0,0
2782,98917,22407,0,0.0012751709328867639,0.0008388323192310742,-1,2,1,0,1,0,0
2783,98894,56717,0,0.0007649089474187261,0.0013407342261033584,-1,2,1,0,0,0,0
2784,52560,108815,0,0.0003829893004571052,0.0005509065654191231,-1,0,2,1,0,0,0
2785,431916,62977,0,0.00029860043752437057,0.0005570149873463811,-1,0,0,1,0,0,0
2786,63216,63201,0,0.0007593006487224389,0.0014144225449240458,-1,3,0,3,0,2,0
2787,431744,152251,0,0.00029860043752437057,0.001143499182322916,-1,0,2,2,0,0,0
2788,108814,431700,0,0.0009319547780122185,0.0011143752269784923,-1,3,0,2,1,1,0
2789,62778,99112,0,0.0005882676202621714,0.002178363422956255,-1,2,1,2,0,0,0
2790,133056,152273,0,0.0005474996922040518,0.0014630586175878764,-1,1,0,4,0,1,0
2791,62924,152308,0,0.0013549292611706994,0.002057758880777637,-1,6,0,3,1,1,0
2792,152273,62917,0,0.0014630586175878764,0.0009250336799649238,-1,4,0,1,0,0,0
2793,108780,186237,0,0.0003024090914149193,0.0011201599914873368,-1,2,1,2,1,1,0
2794,98839,128952,0,0.00032700834844576665,0.0012719600325912343,-1,0,1,0,5,0,0
